user_id,Learning Path ID,Total Certifications,Average Performance,id,User Name
917.0,2.0,11,79.25,917,Keith Smith
917.0,5.0,11,84.0,917,Keith Smith
917.0,7.0,11,80.0,917,Keith Smith
917.0,10.0,11,78.0,917,Keith Smith
917.0,11.0,11,71.0,917,Keith Smith
917.0,15.0,11,78.0,917,Keith Smith
917.0,16.0,11,95.0,917,Keith Smith
917.0,20.0,11,90.0,917,Keith Smith
918.0,2.0,14,88.0,918,Bryan Guzman
918.0,4.0,14,82.0,918,Bryan Guzman
918.0,5.0,14,89.0,918,Bryan Guzman
918.0,6.0,14,78.0,918,Bryan Guzman
918.0,7.0,14,87.0,918,Bryan Guzman
918.0,13.0,14,81.0,918,Bryan Guzman
918.0,17.0,14,76.0,918,Bryan Guzman
918.0,18.0,14,85.67,918,Bryan Guzman
919.0,2.0,10,73.25,919,Rachel Caldwell
919.0,5.0,10,78.0,919,Rachel Caldwell
919.0,8.0,10,75.0,919,Rachel Caldwell
919.0,10.0,10,88.0,919,Rachel Caldwell
919.0,12.0,10,82.0,919,Rachel Caldwell
919.0,15.0,10,72.0,919,Rachel Caldwell
919.0,17.0,10,70.0,919,Rachel Caldwell
920.0,2.0,15,79.5,920,Nicholas Murphy
920.0,4.0,15,68.0,920,Nicholas Murphy
920.0,6.0,15,83.0,920,Nicholas Murphy
920.0,7.0,15,68.0,920,Nicholas Murphy
920.0,12.0,15,86.0,920,Nicholas Murphy
920.0,13.0,15,78.0,920,Nicholas Murphy
920.0,14.0,15,83.0,920,Nicholas Murphy
920.0,16.0,15,82.0,920,Nicholas Murphy
920.0,17.0,15,82.0,920,Nicholas Murphy
920.0,19.0,15,86.0,920,Nicholas Murphy
921.0,2.0,12,82.0,921,Nicole Kim
921.0,3.0,12,90.0,921,Nicole Kim
921.0,4.0,12,79.0,921,Nicole Kim
921.0,11.0,12,77.0,921,Nicole Kim
921.0,15.0,12,76.0,921,Nicole Kim
921.0,17.0,12,71.0,921,Nicole Kim
921.0,18.0,12,78.0,921,Nicole Kim
921.0,19.0,12,83.5,921,Nicole Kim
922.0,1.0,14,87.5,922,James Wilson
922.0,2.0,14,80.75,922,James Wilson
922.0,3.0,14,93.0,922,James Wilson
922.0,5.0,14,77.0,922,James Wilson
922.0,9.0,14,95.0,922,James Wilson
922.0,12.0,14,72.0,922,James Wilson
922.0,13.0,14,66.0,922,James Wilson
922.0,14.0,14,82.0,922,James Wilson
922.0,15.0,14,83.0,922,James Wilson
922.0,17.0,14,84.0,922,James Wilson
923.0,1.0,15,92.0,923,Lori Griffin
923.0,2.0,15,80.25,923,Lori Griffin
923.0,3.0,15,73.0,923,Lori Griffin
923.0,6.0,15,90.0,923,Lori Griffin
923.0,7.0,15,78.0,923,Lori Griffin
923.0,11.0,15,88.0,923,Lori Griffin
923.0,12.0,15,81.0,923,Lori Griffin
923.0,13.0,15,82.0,923,Lori Griffin
923.0,16.0,15,91.0,923,Lori Griffin
923.0,17.0,15,82.0,923,Lori Griffin
923.0,19.0,15,66.0,923,Lori Griffin
924.0,2.0,10,85.25,924,Diana Carter
924.0,5.0,10,89.5,924,Diana Carter
924.0,11.0,10,81.0,924,Diana Carter
924.0,13.0,10,65.0,924,Diana Carter
924.0,17.0,10,92.0,924,Diana Carter
924.0,19.0,10,76.0,924,Diana Carter
925.0,2.0,10,79.0,925,Joseph Walker
925.0,4.0,10,64.0,925,Joseph Walker
925.0,6.0,10,84.0,925,Joseph Walker
925.0,9.0,10,81.0,925,Joseph Walker
925.0,16.0,10,74.0,925,Joseph Walker
925.0,17.0,10,70.0,925,Joseph Walker
926.0,1.0,13,88.0,926,Elizabeth Gonzalez
926.0,2.0,13,88.25,926,Elizabeth Gonzalez
926.0,3.0,13,90.0,926,Elizabeth Gonzalez
926.0,5.0,13,81.0,926,Elizabeth Gonzalez
926.0,9.0,13,68.0,926,Elizabeth Gonzalez
926.0,15.0,13,81.0,926,Elizabeth Gonzalez
926.0,16.0,13,78.0,926,Elizabeth Gonzalez
926.0,17.0,13,86.5,926,Elizabeth Gonzalez
926.0,20.0,13,86.0,926,Elizabeth Gonzalez
927.0,2.0,13,79.5,927,Joel Harris
927.0,3.0,13,86.0,927,Joel Harris
927.0,6.0,13,86.0,927,Joel Harris
927.0,7.0,13,88.0,927,Joel Harris
927.0,8.0,13,93.0,927,Joel Harris
927.0,9.0,13,80.0,927,Joel Harris
927.0,14.0,13,93.0,927,Joel Harris
927.0,16.0,13,83.0,927,Joel Harris
927.0,17.0,13,80.0,927,Joel Harris
928.0,2.0,15,85.0,928,Gregory White
928.0,4.0,15,92.0,928,Gregory White
928.0,5.0,15,73.0,928,Gregory White
928.0,7.0,15,81.0,928,Gregory White
928.0,11.0,15,89.0,928,Gregory White
928.0,14.0,15,75.0,928,Gregory White
928.0,16.0,15,82.0,928,Gregory White
928.0,17.0,15,84.0,928,Gregory White
928.0,18.0,15,82.0,928,Gregory White
928.0,20.0,15,81.5,928,Gregory White
929.0,1.0,12,90.0,929,Amber Allen
929.0,2.0,12,86.75,929,Amber Allen
929.0,4.0,12,75.0,929,Amber Allen
929.0,7.0,12,68.0,929,Amber Allen
929.0,11.0,12,88.0,929,Amber Allen
929.0,12.0,12,81.0,929,Amber Allen
929.0,17.0,12,69.0,929,Amber Allen
929.0,19.0,12,69.0,929,Amber Allen
929.0,20.0,12,82.0,929,Amber Allen
930.0,2.0,12,79.0,930,Luis Medina
930.0,7.0,12,77.0,930,Luis Medina
930.0,12.0,12,85.0,930,Luis Medina
930.0,14.0,12,81.0,930,Luis Medina
930.0,17.0,12,90.0,930,Luis Medina
930.0,19.0,12,69.0,930,Luis Medina
931.0,2.0,13,78.0,931,Albert Pham
931.0,6.0,13,77.0,931,Albert Pham
931.0,7.0,13,67.0,931,Albert Pham
931.0,8.0,13,81.0,931,Albert Pham
931.0,9.0,13,80.0,931,Albert Pham
931.0,13.0,13,72.0,931,Albert Pham
931.0,14.0,13,77.0,931,Albert Pham
931.0,17.0,13,75.5,931,Albert Pham
932.0,2.0,11,87.75,932,Elizabeth Skinner
932.0,5.0,11,76.0,932,Elizabeth Skinner
932.0,6.0,11,89.0,932,Elizabeth Skinner
932.0,7.0,11,80.0,932,Elizabeth Skinner
932.0,17.0,11,78.0,932,Elizabeth Skinner
932.0,18.0,11,77.0,932,Elizabeth Skinner
932.0,19.0,11,67.0,932,Elizabeth Skinner
932.0,20.0,11,91.0,932,Elizabeth Skinner
933.0,2.0,11,83.75,933,Kimberly Jones
933.0,6.0,11,84.0,933,Kimberly Jones
933.0,7.0,11,91.0,933,Kimberly Jones
933.0,8.0,11,79.0,933,Kimberly Jones
933.0,12.0,11,90.0,933,Kimberly Jones
933.0,13.0,11,73.0,933,Kimberly Jones
933.0,17.0,11,93.0,933,Kimberly Jones
933.0,18.0,11,95.0,933,Kimberly Jones
934.0,2.0,13,81.5,934,Megan Silva
934.0,5.0,13,80.0,934,Megan Silva
934.0,9.0,13,94.0,934,Megan Silva
934.0,10.0,13,79.0,934,Megan Silva
934.0,13.0,13,78.0,934,Megan Silva
934.0,17.0,13,77.0,934,Megan Silva
934.0,18.0,13,88.0,934,Megan Silva
934.0,19.0,13,72.0,934,Megan Silva
934.0,20.0,13,83.0,934,Megan Silva
935.0,1.0,13,78.5,935,Gabrielle Baldwin
935.0,2.0,13,84.79999999999998,935,Gabrielle Baldwin
935.0,3.0,13,80.0,935,Gabrielle Baldwin
935.0,5.0,13,75.0,935,Gabrielle Baldwin
935.0,9.0,13,82.0,935,Gabrielle Baldwin
935.0,17.0,13,75.0,935,Gabrielle Baldwin
935.0,18.0,13,80.0,935,Gabrielle Baldwin
935.0,20.0,13,73.0,935,Gabrielle Baldwin
936.0,1.0,13,83.0,936,Justin Roy
936.0,2.0,13,75.5,936,Justin Roy
936.0,6.0,13,80.0,936,Justin Roy
936.0,7.0,13,80.0,936,Justin Roy
936.0,9.0,13,79.0,936,Justin Roy
936.0,10.0,13,80.0,936,Justin Roy
936.0,11.0,13,86.0,936,Justin Roy
936.0,15.0,13,82.0,936,Justin Roy
936.0,17.0,13,84.0,936,Justin Roy
936.0,18.0,13,77.0,936,Justin Roy
937.0,2.0,13,79.25,937,Austin Wiggins
937.0,5.0,13,77.0,937,Austin Wiggins
937.0,6.0,13,67.0,937,Austin Wiggins
937.0,7.0,13,86.0,937,Austin Wiggins
937.0,13.0,13,89.0,937,Austin Wiggins
937.0,14.0,13,77.0,937,Austin Wiggins
937.0,17.0,13,93.0,937,Austin Wiggins
937.0,19.0,13,81.0,937,Austin Wiggins
937.0,20.0,13,72.0,937,Austin Wiggins
938.0,1.0,15,96.0,938,Gregg Parks
938.0,2.0,15,83.5,938,Gregg Parks
938.0,5.0,15,74.0,938,Gregg Parks
938.0,8.0,15,82.0,938,Gregg Parks
938.0,13.0,15,78.0,938,Gregg Parks
938.0,16.0,15,68.0,938,Gregg Parks
938.0,17.0,15,87.0,938,Gregg Parks
938.0,18.0,15,81.5,938,Gregg Parks
938.0,19.0,15,66.0,938,Gregg Parks
939.0,2.0,10,79.6,939,Sarah Hernandez
939.0,10.0,10,69.0,939,Sarah Hernandez
939.0,11.0,10,88.0,939,Sarah Hernandez
939.0,12.0,10,85.0,939,Sarah Hernandez
939.0,17.0,10,91.0,939,Sarah Hernandez
939.0,20.0,10,77.0,939,Sarah Hernandez
940.0,2.0,10,83.75,940,Ryan Hubbard
940.0,3.0,10,91.0,940,Ryan Hubbard
940.0,6.0,10,85.0,940,Ryan Hubbard
940.0,13.0,10,88.0,940,Ryan Hubbard
940.0,17.0,10,74.33,940,Ryan Hubbard
941.0,1.0,13,92.0,941,Sarah Pollard
941.0,2.0,13,78.5,941,Sarah Pollard
941.0,5.0,13,80.0,941,Sarah Pollard
941.0,7.0,13,84.0,941,Sarah Pollard
941.0,9.0,13,77.0,941,Sarah Pollard
941.0,10.0,13,83.0,941,Sarah Pollard
941.0,17.0,13,78.33,941,Sarah Pollard
941.0,20.0,13,86.0,941,Sarah Pollard
942.0,2.0,10,81.0,942,Kelly Baker
942.0,3.0,10,81.0,942,Kelly Baker
942.0,8.0,10,77.0,942,Kelly Baker
942.0,9.0,10,80.0,942,Kelly Baker
942.0,10.0,10,75.0,942,Kelly Baker
942.0,12.0,10,81.0,942,Kelly Baker
942.0,17.0,10,83.0,942,Kelly Baker
943.0,2.0,14,80.25,943,Sean Cherry
943.0,3.0,14,82.0,943,Sean Cherry
943.0,4.0,14,76.0,943,Sean Cherry
943.0,5.0,14,88.0,943,Sean Cherry
943.0,10.0,14,82.0,943,Sean Cherry
943.0,11.0,14,85.5,943,Sean Cherry
943.0,15.0,14,84.0,943,Sean Cherry
943.0,16.0,14,72.0,943,Sean Cherry
943.0,17.0,14,75.0,943,Sean Cherry
943.0,18.0,14,88.0,943,Sean Cherry
944.0,2.0,13,85.25,944,Casey Clark
944.0,6.0,13,76.0,944,Casey Clark
944.0,7.0,13,83.0,944,Casey Clark
944.0,8.0,13,86.0,944,Casey Clark
944.0,9.0,13,72.0,944,Casey Clark
944.0,12.0,13,86.0,944,Casey Clark
944.0,17.0,13,80.0,944,Casey Clark
944.0,19.0,13,75.0,944,Casey Clark
945.0,2.0,14,77.0,945,Stacey Pena
945.0,4.0,14,93.0,945,Stacey Pena
945.0,5.0,14,75.0,945,Stacey Pena
945.0,6.0,14,75.5,945,Stacey Pena
945.0,9.0,14,85.0,945,Stacey Pena
945.0,10.0,14,88.0,945,Stacey Pena
945.0,11.0,14,77.0,945,Stacey Pena
945.0,12.0,14,63.0,945,Stacey Pena
945.0,16.0,14,79.0,945,Stacey Pena
945.0,17.0,14,89.0,945,Stacey Pena
946.0,1.0,14,70.0,946,Bethany Dominguez
946.0,2.0,14,84.5,946,Bethany Dominguez
946.0,4.0,14,81.0,946,Bethany Dominguez
946.0,6.0,14,81.0,946,Bethany Dominguez
946.0,8.0,14,71.0,946,Bethany Dominguez
946.0,10.0,14,86.0,946,Bethany Dominguez
946.0,13.0,14,78.5,946,Bethany Dominguez
946.0,15.0,14,80.0,946,Bethany Dominguez
946.0,17.0,14,76.5,946,Bethany Dominguez
947.0,1.0,11,87.0,947,Christopher Green
947.0,2.0,11,81.25,947,Christopher Green
947.0,13.0,11,95.0,947,Christopher Green
947.0,15.0,11,74.0,947,Christopher Green
947.0,16.0,11,78.0,947,Christopher Green
947.0,17.0,11,81.0,947,Christopher Green
947.0,18.0,11,82.0,947,Christopher Green
947.0,20.0,11,86.0,947,Christopher Green
948.0,1.0,15,85.67,948,Jason Benson
948.0,2.0,15,80.0,948,Jason Benson
948.0,5.0,15,69.0,948,Jason Benson
948.0,8.0,15,69.0,948,Jason Benson
948.0,10.0,15,87.0,948,Jason Benson
948.0,12.0,15,84.0,948,Jason Benson
948.0,13.0,15,68.0,948,Jason Benson
948.0,15.0,15,73.0,948,Jason Benson
948.0,17.0,15,79.0,948,Jason Benson
949.0,2.0,12,83.6,949,Jason Baker
949.0,5.0,12,79.0,949,Jason Baker
949.0,7.0,12,80.0,949,Jason Baker
949.0,9.0,12,80.0,949,Jason Baker
949.0,10.0,12,69.0,949,Jason Baker
949.0,17.0,12,85.0,949,Jason Baker
949.0,19.0,12,73.0,949,Jason Baker
950.0,2.0,15,75.5,950,Scott Lee
950.0,3.0,15,91.0,950,Scott Lee
950.0,4.0,15,88.5,950,Scott Lee
950.0,7.0,15,77.0,950,Scott Lee
950.0,9.0,15,76.0,950,Scott Lee
950.0,16.0,15,90.0,950,Scott Lee
950.0,17.0,15,78.0,950,Scott Lee
950.0,18.0,15,79.0,950,Scott Lee
950.0,19.0,15,74.5,950,Scott Lee
951.0,2.0,10,78.6,951,Adam Bates
951.0,6.0,10,87.0,951,Adam Bates
951.0,10.0,10,70.0,951,Adam Bates
951.0,13.0,10,81.0,951,Adam Bates
951.0,17.0,10,69.0,951,Adam Bates
951.0,20.0,10,84.0,951,Adam Bates
952.0,1.0,11,87.0,952,Blake Lee
952.0,2.0,11,83.0,952,Blake Lee
952.0,5.0,11,70.0,952,Blake Lee
952.0,10.0,11,79.0,952,Blake Lee
952.0,11.0,11,83.0,952,Blake Lee
952.0,16.0,11,86.0,952,Blake Lee
952.0,17.0,11,89.0,952,Blake Lee
953.0,1.0,14,65.0,953,Allison Bond
953.0,2.0,14,83.0,953,Allison Bond
953.0,4.0,14,81.0,953,Allison Bond
953.0,5.0,14,85.0,953,Allison Bond
953.0,6.0,14,77.0,953,Allison Bond
953.0,11.0,14,87.0,953,Allison Bond
953.0,13.0,14,92.0,953,Allison Bond
953.0,14.0,14,76.0,953,Allison Bond
953.0,15.0,14,86.0,953,Allison Bond
953.0,17.0,14,87.0,953,Allison Bond
954.0,2.0,12,74.25,954,Amy Delgado
954.0,4.0,12,81.0,954,Amy Delgado
954.0,6.0,12,86.0,954,Amy Delgado
954.0,11.0,12,79.0,954,Amy Delgado
954.0,12.0,12,87.0,954,Amy Delgado
954.0,14.0,12,77.0,954,Amy Delgado
954.0,17.0,12,77.0,954,Amy Delgado
955.0,2.0,12,72.75,955,Dr. Carolyn Welch DDS
955.0,3.0,12,78.5,955,Dr. Carolyn Welch DDS
955.0,9.0,12,82.0,955,Dr. Carolyn Welch DDS
955.0,14.0,12,77.0,955,Dr. Carolyn Welch DDS
955.0,17.0,12,76.0,955,Dr. Carolyn Welch DDS
955.0,19.0,12,87.0,955,Dr. Carolyn Welch DDS
956.0,2.0,10,76.25,956,Samantha Ferguson MD
956.0,8.0,10,92.0,956,Samantha Ferguson MD
956.0,11.0,10,90.0,956,Samantha Ferguson MD
956.0,12.0,10,82.0,956,Samantha Ferguson MD
956.0,14.0,10,76.0,956,Samantha Ferguson MD
956.0,17.0,10,88.0,956,Samantha Ferguson MD
956.0,18.0,10,70.0,956,Samantha Ferguson MD
957.0,2.0,14,83.75,957,Steven Allen
957.0,4.0,14,75.0,957,Steven Allen
957.0,7.0,14,79.0,957,Steven Allen
957.0,10.0,14,91.0,957,Steven Allen
957.0,12.0,14,83.0,957,Steven Allen
957.0,15.0,14,73.5,957,Steven Allen
957.0,16.0,14,78.0,957,Steven Allen
957.0,17.0,14,71.0,957,Steven Allen
957.0,18.0,14,71.5,957,Steven Allen
958.0,2.0,13,74.0,958,Brittany Guerra
958.0,3.0,13,81.0,958,Brittany Guerra
958.0,8.0,13,66.0,958,Brittany Guerra
958.0,10.0,13,79.0,958,Brittany Guerra
958.0,11.0,13,68.0,958,Brittany Guerra
958.0,12.0,13,81.0,958,Brittany Guerra
958.0,15.0,13,81.0,958,Brittany Guerra
958.0,17.0,13,84.0,958,Brittany Guerra
959.0,2.0,11,79.17,959,Christopher Moyer
959.0,3.0,11,79.0,959,Christopher Moyer
959.0,8.0,11,81.0,959,Christopher Moyer
959.0,11.0,11,73.0,959,Christopher Moyer
959.0,17.0,11,74.0,959,Christopher Moyer
960.0,2.0,12,73.8,960,Michael Daniels
960.0,6.0,12,77.0,960,Michael Daniels
960.0,10.0,12,78.0,960,Michael Daniels
960.0,14.0,12,62.0,960,Michael Daniels
960.0,15.0,12,69.0,960,Michael Daniels
960.0,17.0,12,76.5,960,Michael Daniels
960.0,20.0,12,82.0,960,Michael Daniels
961.0,2.0,13,80.6,961,Scott Thomas
961.0,3.0,13,71.0,961,Scott Thomas
961.0,7.0,13,87.0,961,Scott Thomas
961.0,10.0,13,70.0,961,Scott Thomas
961.0,17.0,13,71.5,961,Scott Thomas
961.0,18.0,13,83.0,961,Scott Thomas
961.0,20.0,13,72.0,961,Scott Thomas
962.0,2.0,13,83.4,962,Holly Boyer
962.0,6.0,13,86.0,962,Holly Boyer
962.0,9.0,13,92.0,962,Holly Boyer
962.0,10.0,13,75.0,962,Holly Boyer
962.0,13.0,13,73.0,962,Holly Boyer
962.0,15.0,13,72.0,962,Holly Boyer
962.0,17.0,13,68.0,962,Holly Boyer
962.0,20.0,13,78.0,962,Holly Boyer
963.0,1.0,14,85.0,963,William Gray
963.0,2.0,14,87.25,963,William Gray
963.0,5.0,14,69.0,963,William Gray
963.0,10.0,14,85.0,963,William Gray
963.0,11.0,14,87.5,963,William Gray
963.0,12.0,14,71.0,963,William Gray
963.0,16.0,14,81.0,963,William Gray
963.0,17.0,14,93.0,963,William Gray
963.0,18.0,14,75.0,963,William Gray
964.0,2.0,10,76.5,964,Julie Thomas
964.0,4.0,10,78.0,964,Julie Thomas
964.0,8.0,10,76.5,964,Julie Thomas
964.0,16.0,10,66.5,964,Julie Thomas
964.0,17.0,10,75.0,964,Julie Thomas
965.0,2.0,14,80.0,965,Holly Velazquez
965.0,7.0,14,86.0,965,Holly Velazquez
965.0,8.0,14,90.0,965,Holly Velazquez
965.0,10.0,14,88.0,965,Holly Velazquez
965.0,11.0,14,83.0,965,Holly Velazquez
965.0,15.0,14,80.0,965,Holly Velazquez
965.0,17.0,14,85.67,965,Holly Velazquez
965.0,18.0,14,79.5,965,Holly Velazquez
966.0,2.0,11,83.6,966,Laurie Allen
966.0,3.0,11,77.0,966,Laurie Allen
966.0,9.0,11,85.0,966,Laurie Allen
966.0,14.0,11,77.0,966,Laurie Allen
966.0,17.0,11,75.5,966,Laurie Allen
966.0,18.0,11,74.0,966,Laurie Allen
967.0,2.0,11,83.2,967,Brianna Peterson
967.0,10.0,11,84.0,967,Brianna Peterson
967.0,14.0,11,89.5,967,Brianna Peterson
967.0,17.0,11,76.0,967,Brianna Peterson
967.0,19.0,11,90.0,967,Brianna Peterson
967.0,20.0,11,77.0,967,Brianna Peterson
968.0,2.0,12,83.4,968,Steven Nichols
968.0,4.0,12,86.0,968,Steven Nichols
968.0,7.0,12,84.0,968,Steven Nichols
968.0,8.0,12,72.0,968,Steven Nichols
968.0,13.0,12,70.0,968,Steven Nichols
968.0,16.0,12,65.0,968,Steven Nichols
968.0,17.0,12,91.0,968,Steven Nichols
968.0,18.0,12,91.0,968,Steven Nichols
969.0,2.0,15,84.25,969,Jessica Hall
969.0,3.0,15,70.0,969,Jessica Hall
969.0,4.0,15,82.0,969,Jessica Hall
969.0,5.0,15,84.0,969,Jessica Hall
969.0,7.0,15,81.5,969,Jessica Hall
969.0,9.0,15,73.0,969,Jessica Hall
969.0,10.0,15,80.0,969,Jessica Hall
969.0,12.0,15,81.0,969,Jessica Hall
969.0,14.0,15,77.0,969,Jessica Hall
969.0,17.0,15,78.5,969,Jessica Hall
970.0,2.0,10,78.25,970,Sean Owens
970.0,8.0,10,69.0,970,Sean Owens
970.0,10.0,10,88.0,970,Sean Owens
970.0,16.0,10,83.0,970,Sean Owens
970.0,17.0,10,79.0,970,Sean Owens
970.0,19.0,10,94.0,970,Sean Owens
970.0,20.0,10,78.0,970,Sean Owens
971.0,2.0,11,79.17,971,Brian Wallace
971.0,4.0,11,73.0,971,Brian Wallace
971.0,8.0,11,64.0,971,Brian Wallace
971.0,11.0,11,80.0,971,Brian Wallace
971.0,12.0,11,86.0,971,Brian Wallace
971.0,17.0,11,79.0,971,Brian Wallace
972.0,1.0,13,77.5,972,Allison Hubbard
972.0,2.0,13,81.25,972,Allison Hubbard
972.0,4.0,13,70.5,972,Allison Hubbard
972.0,9.0,13,88.0,972,Allison Hubbard
972.0,17.0,13,89.0,972,Allison Hubbard
972.0,18.0,13,76.0,972,Allison Hubbard
973.0,1.0,13,80.0,973,Carly Smith
973.0,2.0,13,83.25,973,Carly Smith
973.0,5.0,13,91.0,973,Carly Smith
973.0,6.0,13,72.0,973,Carly Smith
973.0,13.0,13,74.0,973,Carly Smith
973.0,16.0,13,86.0,973,Carly Smith
973.0,17.0,13,80.5,973,Carly Smith
973.0,18.0,13,82.0,973,Carly Smith
973.0,20.0,13,82.0,973,Carly Smith
974.0,2.0,12,81.75,974,Nicholas Parker
974.0,3.0,12,70.0,974,Nicholas Parker
974.0,5.0,12,75.0,974,Nicholas Parker
974.0,7.0,12,86.0,974,Nicholas Parker
974.0,8.0,12,74.0,974,Nicholas Parker
974.0,12.0,12,83.0,974,Nicholas Parker
974.0,13.0,12,90.0,974,Nicholas Parker
974.0,16.0,12,79.0,974,Nicholas Parker
974.0,17.0,12,75.0,974,Nicholas Parker
975.0,1.0,11,74.0,975,Jorge Burke
975.0,2.0,11,69.25,975,Jorge Burke
975.0,4.0,11,81.0,975,Jorge Burke
975.0,6.0,11,71.0,975,Jorge Burke
975.0,7.0,11,73.0,975,Jorge Burke
975.0,13.0,11,79.0,975,Jorge Burke
975.0,15.0,11,83.0,975,Jorge Burke
975.0,17.0,11,82.0,975,Jorge Burke
976.0,2.0,13,73.25,976,Kelly Jones
976.0,5.0,13,85.0,976,Kelly Jones
976.0,6.0,13,78.0,976,Kelly Jones
976.0,8.0,13,68.0,976,Kelly Jones
976.0,9.0,13,85.0,976,Kelly Jones
976.0,12.0,13,73.0,976,Kelly Jones
976.0,17.0,13,71.0,976,Kelly Jones
976.0,20.0,13,77.0,976,Kelly Jones
977.0,2.0,10,76.0,977,Aaron Perez
977.0,9.0,10,78.0,977,Aaron Perez
977.0,14.0,10,78.0,977,Aaron Perez
977.0,17.0,10,84.0,977,Aaron Perez
977.0,18.0,10,75.0,977,Aaron Perez
977.0,20.0,10,82.0,977,Aaron Perez
978.0,1.0,13,90.0,978,Jeremy Taylor
978.0,2.0,13,78.0,978,Jeremy Taylor
978.0,4.0,13,88.0,978,Jeremy Taylor
978.0,8.0,13,92.0,978,Jeremy Taylor
978.0,13.0,13,78.0,978,Jeremy Taylor
978.0,15.0,13,91.0,978,Jeremy Taylor
978.0,16.0,13,95.0,978,Jeremy Taylor
978.0,17.0,13,82.0,978,Jeremy Taylor
978.0,18.0,13,76.5,978,Jeremy Taylor
979.0,2.0,13,80.0,979,Cameron Glenn
979.0,3.0,13,96.0,979,Cameron Glenn
979.0,7.0,13,76.0,979,Cameron Glenn
979.0,10.0,13,80.0,979,Cameron Glenn
979.0,12.0,13,79.5,979,Cameron Glenn
979.0,16.0,13,78.0,979,Cameron Glenn
979.0,17.0,13,79.0,979,Cameron Glenn
979.0,20.0,13,87.5,979,Cameron Glenn
980.0,1.0,15,88.0,980,Dustin Campos
980.0,2.0,15,78.0,980,Dustin Campos
980.0,3.0,15,76.0,980,Dustin Campos
980.0,4.0,15,85.0,980,Dustin Campos
980.0,6.0,15,86.0,980,Dustin Campos
980.0,11.0,15,75.0,980,Dustin Campos
980.0,14.0,15,70.0,980,Dustin Campos
980.0,17.0,15,87.0,980,Dustin Campos
980.0,19.0,15,91.0,980,Dustin Campos
981.0,1.0,10,66.0,981,Elizabeth Eaton
981.0,2.0,10,80.75,981,Elizabeth Eaton
981.0,6.0,10,78.0,981,Elizabeth Eaton
981.0,8.0,10,89.0,981,Elizabeth Eaton
981.0,13.0,10,73.0,981,Elizabeth Eaton
981.0,17.0,10,80.0,981,Elizabeth Eaton
981.0,19.0,10,77.0,981,Elizabeth Eaton
982.0,2.0,12,80.0,982,Matthew Bryant
982.0,4.0,12,70.0,982,Matthew Bryant
982.0,5.0,12,70.0,982,Matthew Bryant
982.0,8.0,12,72.0,982,Matthew Bryant
982.0,11.0,12,78.0,982,Matthew Bryant
982.0,12.0,12,75.0,982,Matthew Bryant
982.0,17.0,12,70.0,982,Matthew Bryant
982.0,19.0,12,88.0,982,Matthew Bryant
983.0,2.0,11,80.5,983,Jennifer Small
983.0,6.0,11,76.0,983,Jennifer Small
983.0,9.0,11,87.0,983,Jennifer Small
983.0,10.0,11,96.0,983,Jennifer Small
983.0,11.0,11,66.0,983,Jennifer Small
983.0,16.0,11,73.0,983,Jennifer Small
983.0,17.0,11,80.0,983,Jennifer Small
984.0,2.0,11,80.0,984,John Santiago
984.0,4.0,11,81.0,984,John Santiago
984.0,5.0,11,74.0,984,John Santiago
984.0,8.0,11,85.0,984,John Santiago
984.0,11.0,11,65.5,984,John Santiago
984.0,17.0,11,83.0,984,John Santiago
984.0,18.0,11,65.0,984,John Santiago
985.0,2.0,14,81.0,985,Miranda Hoffman
985.0,4.0,14,75.0,985,Miranda Hoffman
985.0,6.0,14,82.0,985,Miranda Hoffman
985.0,8.0,14,70.0,985,Miranda Hoffman
985.0,9.0,14,90.0,985,Miranda Hoffman
985.0,10.0,14,92.0,985,Miranda Hoffman
985.0,12.0,14,81.0,985,Miranda Hoffman
985.0,17.0,14,79.0,985,Miranda Hoffman
986.0,1.0,12,82.0,986,Michelle Diaz
986.0,2.0,12,78.33,986,Michelle Diaz
986.0,3.0,12,86.0,986,Michelle Diaz
986.0,4.0,12,75.0,986,Michelle Diaz
986.0,5.0,12,75.0,986,Michelle Diaz
986.0,9.0,12,68.0,986,Michelle Diaz
986.0,10.0,12,72.0,986,Michelle Diaz
986.0,17.0,12,76.5,986,Michelle Diaz
986.0,20.0,12,79.0,986,Michelle Diaz
987.0,2.0,12,83.8,987,Mr. James Fletcher
987.0,4.0,12,86.0,987,Mr. James Fletcher
987.0,7.0,12,77.0,987,Mr. James Fletcher
987.0,9.0,12,91.0,987,Mr. James Fletcher
987.0,13.0,12,81.0,987,Mr. James Fletcher
987.0,17.0,12,86.0,987,Mr. James Fletcher
987.0,18.0,12,83.0,987,Mr. James Fletcher
987.0,19.0,12,90.0,987,Mr. James Fletcher
988.0,2.0,10,80.25,988,Jennifer Quinn
988.0,3.0,10,76.0,988,Jennifer Quinn
988.0,4.0,10,78.0,988,Jennifer Quinn
988.0,5.0,10,88.0,988,Jennifer Quinn
988.0,14.0,10,81.0,988,Jennifer Quinn
988.0,17.0,10,79.0,988,Jennifer Quinn
989.0,2.0,10,77.0,989,Ashley Young
989.0,7.0,10,96.0,989,Ashley Young
989.0,8.0,10,86.0,989,Ashley Young
989.0,12.0,10,72.0,989,Ashley Young
989.0,17.0,10,86.0,989,Ashley Young
989.0,18.0,10,68.0,989,Ashley Young
990.0,1.0,15,75.0,990,Benjamin Moore
